row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson
883534,2026-01-21 19:32:31,GANGAPA.BO,169,,,,,,86400,2,80.75,80.75,80.75,,,,0.0,,-1.712,3,3,87,0.029849999,0.04958,-48669752,24023000,93.94407,0.0,0.0,1279166976,463245,10788886,0.95757,0.0,10788886,28.645,2.818991,-0.113,1.4,,-0.20246911,,,BSE,EQUITY,8258000,0.756,65409000,405808000,43,43,871202560,75.13,113.5,0.32556188,84.5066,0.689,1.128,2675996928,129.758,247.461,-0.125,0.232,0.20309,0.02444,0.01666,0.00565,80.75,80.75,80.75,80.75,80.75,57.678574,,GANGAPA.BO,GANGA PAPERS INDIA LTD.,Ganga Papers India Limited,Paper & Paper Products,Basic Materials,80.75,,,,,,none,,0.0,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883535,2026-01-21 19:32:31,GANGESSECU.BO,2,,,,,,86400,2,132.5,119.7,132.5,,,,0.0,,-0.019,1413,1413,699,0.00176,0.00147,55053124,247336000,154.1815,0.0,0.0,1110412416,1945355,10003687,0.78093004,0.0,10003687,660.39,0.18307364,-0.598,1.01,,-0.3067863,,,BSE,EQUITY,123846000,12.402,30382000,0,359,359,1209445760,119.7,190.0,3.1544943,144.412,13.18,27.81,383404000,,38.334,-0.597,0.014,0.91619,0.079239994,0.30795,0.02637,123.6,132.5,119.7,132.5,123.6,119.70297,,GANGESSECU.BO,Ganges Securities Ltd.,,Packaged Foods,Consumer Defensive,120.9,,,,,,none,,-2.18,1.0,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,Trading near its 52-week low (bearish momentum)
883536,2026-01-21 19:32:31,GARBIFIN.BO,6,,,,,,86400,2,13.15,12.59,13.15,,,,0.0,,0.074,5226,5226,8466,0.02316,0.02473,,64133000,12.0414,0.0,0.0,153544800,2782645,11730680,0.75513,0.0,11730680,67.713,0.19198677,,0.58,,-0.20735383,,,BSE,EQUITY,157000,0.013,,0,3365,3365,152498848,9.17,17.4,7.3989058,13.6102,27.177,27.177,20611000,0.063,1.759,,,1.0,0.0,6.01282,0.93057,13.15,13.15,12.59,13.15,13.15,22.413794,,GARBIFIN.BO,Garbi Finvest Limited,Garbi Finvest Limited,Credit Services,Financial Services,13.0,,,,,,none,,-1.14,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,No strong momentum
883537,2026-01-21 19:32:31,GARFIBRES.BO,1112,,,,,,86400,2,597.9,589.55,606.5,9.5,1.59,1763078400,0.073,0.46,-0.05,1404,1404,24228,0.08303001,0.16843,675555968,1714099968,804.24426,0.0,0.0,56754950144,43700524,99265845,0.57587004,0.14840001,99265846,130.707,4.6256127,-0.515,20.57,26.4,-0.24327576,8.0,1763078400,BSE,EQUITY,3949411072,39.759,2646423040,1318177024,1611,1611,60016128000,589.55,981.0,4.0053616,687.243,1.429,2.413,14983947264,10.153,150.926,-0.514,-0.173,0.6887,0.17662,0.11441,0.13608,597.85,597.9,589.55,606.5,597.85,29.392319,22.901514,GARFIBRES.BO,GARWARE TECHNICAL FIBRES LIMIT,Garware Technical Fibres Limited,Textile Manufacturing,Consumer Cyclical,604.6,940.0,900.0,920.0,920.0,,none,2,1.13,3.0,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),None,None,Hold,Trading near its 52-week low (bearish momentum)
883538,2026-01-21 19:32:31,GARGFUR.BO,69,,,,,,86400,2,128.5,128.5,132.8,,,,0.0,,1.306,3898,3898,3831,0.04378,0.10067,-132150496,-256646000,172.024,0.0,0.0,1026124096,1280229,5008700,0.79126,0.0,6808700,160.477,0.8103965,2.787,16.91,,-0.4749949,,,BSE,EQUITY,47912000,8.3,95214000,14383000,6799,6799,885471424,125.4,266.0,0.34186262,140.042,2.165,4.05,2590138112,1.157,486.359,2.632,-0.007,0.15345,0.036760002,0.04531,0.03619,128.6,128.5,128.5,132.8,128.6,7.690716,,GARGFUR.BO,GARG FURNACE LTD.,Garg Furnace Limited,Steel,Basic Materials,130.05,,,,,,none,,1.13,2.9,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,Trading near its 52-week low (bearish momentum)
883539,2026-01-21 19:32:31,GARNET.BO,36,,,,,,86400,2,64.49,62.55,65.3,,,,0.0,,0.547,3393,3393,19487,0.100480005,0.22459999,-72899024,33196300,45.7711,0.0,0.0,958232384,5080348,13902200,0.65292,0.0,13902200,91.809,0.70788264,,22.67,,1.1224217,,,BSE,EQUITY,958000,0.069,320073792,72194000,4587,4587,903503936,21.6,77.85,1.5907263,66.0142,0.856,2.612,567982016,5.656,40.854,,19.55,0.67642,0.56353,0.54322,0.45380002,63.8,64.49,62.55,65.3,63.8,2.866784,,GARNET.BO,GARNET CONSTRUCTION LTD.,Garnet Construction Limited,Real Estate - Development,Real Estate,64.99,,,,,,none,,1.87,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum)
883540,2026-01-21 19:32:31,GARNETINT.BO,8,,,,,,86400,2,46.0,45.62,49.98,,,1535673600,0.0,,0.977,25004,25004,33564,0.054640003,0.121709995,-60311624,-55183000,107.67205,0.0,0.0,930695680,5632199,19635000,0.69578004,0.0,19635000,21.282,2.2201862,4.015,2.19,,-0.7028173,,,BSE,EQUITY,2252000,0.115,,10095000,21159,21159,927753728,42.0,160.0,10.538943,67.1512,5.663,24.677,88031000,2.412,4.474,3.931,0.399,0.57974,0.0,0.86170995,0.48766997,46.94,46.0,45.62,49.98,46.94,21.575342,,GARNETINT.BO,GARNET INTERNATIONAL LTD.,Garnet International Limited,Capital Markets,Financial Services,47.25,,,,,,none,,0.66,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883541,2026-01-21 19:32:31,GARUDA.BO,102,,,,,,86400,2,170.85,167.5,175.7,0.05,0.03,1739750400,0.0027,,,68693,68693,157000,,,,-1061838976,166.9325,0.0,0.0,15792543744,22919360,93041742,0.77188003,0.00593,93041742,41.641,4.13895,1.648,9.24,,0.2832024,0.025,1739750400,BSE,EQUITY,149580992,1.61,1128605952,886000,429267,429267,16035744768,85.5,249.45,4.1603026,204.464,1.594,2.674,3854466048,0.023,41.768,1.131,1.492,0.35467,0.2928,0.29472,0.22320999,171.5,170.85,167.5,175.7,171.5,18.6526,,GARUDA.BO,Garuda Construction and Engine,,Engineering & Construction,Industrials,172.35,,,,,,none,,0.5,3.1,Hold,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
883542,2026-01-21 19:32:31,GARWAMAR.BO,4,,,,,,86400,2,26.05,23.63,27.0,,,1324339200,0.0,,-1.059,51263,51263,16918,0.00907,0.01924,2082750,-105000,27.7161,0.0,0.0,152371120,2627308,5766184,0.54578,0.0,5766184,28.359,0.8480553,0.295,0.56,,-0.2023701,,,BSE,EQUITY,207000,0.036,2606000,0,16747,16747,138676720,20.33,36.29,13.532077,27.8732,15.173,15.258,10248000,,1.786,0.333,-0.109,1.0,0.25429,0.32176998,0.31148002,26.25,26.05,23.63,27.0,26.25,42.946426,,GARWAMAR.BO,GARWARE MARINE INDUSTRIES LTD.,Garware Marine Industries Limited,Aerospace & Defense,Industrials,24.05,,,,,,none,,-8.38,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883543,2026-01-21 19:32:31,GARWSYN.BO,65,,,,,,86400,2,19.19,19.19,19.22,,,,0.0,,0.274,405,405,602,0.0144299995,,58648500,-1773000,24.181385,0.0,0.0,163908320,2557009,5808900,0.57175,0.0,5808900,-3.012,-6.3811417,2.847,0.26,,-0.5303924,,,BSE,EQUITY,1243000,0.217,4281000,60174000,483,483,111647056,11.81,39.79,1.0144937,18.9194,0.107,0.164,110052000,,19.143,3.2,0.025,0.48851,0.038900003,0.06979,0.01377,18.31,19.19,19.19,19.22,18.31,73.92308,,GARWSYN.BO,GARWARE SYNTHETICS LTD.,Garware Synthetics Limited,Textile Manufacturing,Consumer Cyclical,19.22,,,,,,none,,4.97,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,No strong momentum
883544,2026-01-21 19:32:31,GATECH.BO,21,,,,,,86400,4,0.5,0.45,0.5,,,,0.0,,0.274,2256773,2256773,1458435,0.1011,0.11946,,195053376,0.6915,0.0,0.0,526940096,603089141,1102742236,0.15159,0.0,1292408130,0.959,0.47966632,5.076,0.1,,-0.31944442,,,BSE,EQUITY,8566000,0.008,,0,1528572,1528572,594507776,0.45,1.21,2.6912572,0.5686,3.619,4.254,220903360,,0.232,1.556,0.752,0.92976,0.0,0.46997002,0.41262,0.49,0.5,0.45,0.5,0.49,4.6,,GATECH.BO,GACM Technologies Limited,GACM Technologies Limited,Asset Management,Financial Services,0.46,,,,,,none,,-6.12,3.2,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883545,2026-01-21 19:32:31,GATECHDVR.BO,21,,,,,,86400,4,0.4,0.4,0.46,,,,0.0,,0.274,481014,481014,178682,0.1011,0.11946,,195053376,0.6501,0.0,0.0,472296608,603089141,189665894,,,1687730819,0.959,0.45881125,5.076,0.1,,-0.5368421,,,BSE,EQUITY,8566000,0.008,,0,157321,157321,742601536,0.4,1.16,3.3616579,0.5018,3.619,4.254,220903360,,0.232,1.556,0.752,0.92976,0.0,0.46997002,0.41262,0.44,0.4,0.4,0.46,0.44,4.4,,GATECHDVR.BO,GACM Technologies Limited - DV,GACM Technologies Limited,Asset Management,Financial Services,0.44,,,,,,none,,0.0,3.2,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883546,2026-01-21 19:32:31,GATEWAY.BO,527,,,,,,86400,2,56.0,55.4,56.67,2.0,3.57,1754006400,0.2567,,-0.005,38286,38286,36049,0.062459998,0.17419,2158519040,4405371904,63.11045,2.0,0.035701536,36226588672,454999817,499643836,0.33023998,0.38615,499643836,45.384,1.2323726,0.118,7.79,6.5,-0.2859146,1.25,1754006400,BSE,EQUITY,1442878976,2.887,4166347008,7163345920,24757,24757,27945080832,51.56,80.08,1.3597213,59.4572,1.068,1.219,20552065024,28.437,41.113,0.117,0.455,0.28165,0.20271999,0.14355999,0.18952,56.02,56.0,55.4,56.67,56.02,7.1797175,8.604615,GATEWAY.BO,Gateway Distriparks Limited,Gateway Distriparks Limited,Integrated Freight & Logistics,Industrials,55.93,109.0,65.0,89.44444,90.0,1.11111,strong_buy,9,-0.16,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883547,2026-01-21 19:32:31,GAYAPROJ.BO,,,,,,,86400,2,12.26,12.26,12.26,,,1474416000,0.0,1.82,0.991,222871,222871,126852,0.032509997,,-443585120,334009984,8.16,0.0,0.0,38297206784,119309629,187198685,0.31635,0.0,187198685,-76.81,-0.15961464,,8.16,14.73,0.5061425,2.0,1474416000,BSE,EQUITY,125002000,0.666,2120344960,36122165248,126852,126852,2295055872,5.45,12.26,0.38498464,9.5604,0.245,0.52,5961421824,,31.772,,-0.251,0.44112,0.35568002,0.023640001,0.25625,12.26,12.26,12.26,12.26,12.26,1.5024511,0.832315,GAYAPROJ.BO,GAYATRI PROJECTS LTD.,Gayatri Projects Limited,Engineering & Construction,Industrials,12.26,,,,,,none,,0.0,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Buy,Low Forward P/E (<20) indicates growth potential- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum)
883548,2026-01-21 19:32:31,GAYATRI.BO,660,,,,,,86400,2,8.7,8.27,9.04,,,,0.0,,-0.803,135528,135528,112505,0.067540005,,-538064384,178247008,11.3896,0.0,0.0,2094930304,27239520,74297365,0.60588,0.0,74303641,-16.815,-0.50787985,,0.69,,-0.37184113,,,BSE,EQUITY,515000,0.007,255298000,1450169984,115190,115190,634553088,7.02,16.69,0.1803139,11.1388,0.012,0.872,3519158016,,49.343,,0.168,0.26598,0.07255,-1.02193,0.00081,8.7,8.7,8.27,9.04,8.7,12.376812,,GAYATRI.BO,GAYATRI SUGARS LTD.,Gayatri Sugars Limited,Confectioners,Consumer Defensive,8.54,,,,,,none,,-1.84,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883549,2026-01-21 19:32:31,GAYATRIBI.BO,3,,,,,,86400,2,12.19,12.04,12.39,,,,0.0,,0.796,10085,10085,21813,-0.18651,,-2310125,-5345000,10.49285,0.0,0.0,1203752320,9145064,78788142,0.87016,0.00574,78788142,-5.163,-2.3997676,,-0.1,,0.6666666,,,BSE,EQUITY,329000,0.005,,372968000,14578,14578,976185152,5.35,19.99,,13.8968,0.008,0.049,,,,,,0.0,0.0,0.0,0.0,11.8,12.19,12.04,12.39,11.8,,,GAYATRIBI.BO,GAYATRI BIOORGANICS LTD.,Gayatri BioOrganics Limited,Chemicals,Basic Materials,12.39,,,,,,none,,5.0,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,No strong momentum
883550,2026-01-21 19:32:31,GBFL.BO,,,,,,,86400,2,7.49,6.86,8.05,,,,0.0,,-0.266,19039,19039,17581,0.0365,-0.09753,8204750,32551000,9.6107,0.0,0.0,99448024,7281672,13000100,0.40735,0.01085,13000100,21.601,0.3388732,,-1.88,,-0.47405827,,,BSE,EQUITY,1711000,0.125,133030496,0,12241,12241,95160736,6.06,14.78,0.1502738,8.1768,0.001,1.084,633249024,,34.403,,-0.189,0.21927999,0.21008,0.08693,-0.04717,7.4,7.49,6.86,8.05,7.4,,,GBFL.BO,Goenka Business & Finance Limi,Goenka Business & Finance Limited,Capital Markets,Financial Services,7.32,,,,,,none,,-1.08,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,Trading near its 52-week low (bearish momentum)
883551,2026-01-21 19:32:31,GCMCAPI.BO,10,,,,,,86400,4,4.93,4.93,4.93,,,,0.0,,0.293,1000,1000,4272,-0.00072999997,-0.01712,-57588576,-51000,5.397177,0.0,0.0,95402328,9080048,16940000,0.030550001,0.0,16940000,13.504,0.36507702,,-0.27,,-0.19180328,,,BSE,EQUITY,1940000,0.102,1644000,4001000,4300,4300,83514200,3.97,8.18,3.182827,5.2244,0.423,24.926,26239000,1.565,1.476,,0.438,0.46343,0.062649995,-0.05277,-0.17531,4.93,4.93,4.93,4.93,4.93,,,GCMCAPI.BO,GCM CAPITAL ADVISORS LTD,GCM Capital Advisors Limited,Capital Markets,Financial Services,4.93,,,,,,none,,0.0,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883552,2026-01-21 19:32:31,GCMSECU.BO,10,,,,,,86400,4,0.73,0.63,0.75,,,1414454400,0.0,,0.084,1164623,1164623,272318,-0.07605,-0.12974,,-49364000,0.8511,0.0,0.0,245823008,128615360,189960000,0.46757,0.0,189960000,0.561,1.2477719,,-0.13,,-0.25,,,BSE,EQUITY,7431000,0.028,,64326000,284925,284925,132972000,0.63,1.05,59.17757,0.8272,0.115,0.379,2247000,43.723,0.01,,,-2.59457,0.0,78.22857,0.0,0.72,0.73,0.63,0.75,0.72,,,GCMSECU.BO,GCM SECURITIES LTD,GCM Securities Limited,Capital Markets,Financial Services,0.7,,,,,,none,,-2.78,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,None,None,Hold,Trading near its 52-week low (bearish momentum)
883553,2026-01-21 19:32:31,GEE.BO,363,,,,,,86400,2,70.5,70.5,76.95,,,1537315200,0.0,1.03,-0.041,3622,3622,19711,,,,,78.5162,0.0,0.0,4742693376,14758845,57076932,0.76148003,0.0,57076932,36.919,1.9829898,1.202,-0.43,,0.12540829,,,BSE,EQUITY,18492000,0.345,25063500,789176000,8858,8858,4178602240,55.25,97.9,1.2527938,79.3184,0.534,1.298,3335427072,39.867,64.02,1.122,0.032,0.20990999,0.00751,0.09327,-0.025799999,74.08,70.5,70.5,76.95,74.08,,,GEE.BO,GEE LTD.,GEE Limited,Metal Fabrication,Industrials,73.21,,,,,,none,,-1.17,2.9,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,None,None,Hold,No strong momentum
883554,2026-01-21 19:32:31,GEECEE.BO,68,,,,,,86400,2,315.0,305.9,315.0,2.0,0.64,1756857600,0.11310001,3.14,-0.106,331,331,605,0.025020001,0.04719,2023291008,2072125056,367.27325,0.0,0.0,1465969920,5107387,20911729,0.82891,0.0,20911730,398.34,0.77961034,-0.184,17.67,,-0.22478783,2.0,1756857600,BSE,EQUITY,5039163904,241.214,487815008,0,1629,1629,6494137344,305.9,468.95,6.471313,342.205,1.041,1.958,1003526976,,47.986,-0.183,-0.395,0.62758,0.48610002,0.66762,0.36847,310.55,315.0,305.9,315.0,310.55,17.574986,,GEECEE.BO,GEECEE VENTURES LIMITED,GeeCee Ventures Limited,Real Estate - Development,Real Estate,310.55,,,,,,none,,0.0,3.4,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883555,2026-01-21 19:32:31,GEMSI.BO,3,,,,,,86400,4,1.67,1.54,1.67,,,,0.0,,0.157,50104,50104,90085,0.00973,0.01028,-1421200,27921300,2.04275,0.0,0.0,129962000,66216528,74750000,0.2482,0.0,74750000,3.083,0.51573145,9.24,0.03,,-0.4527027,,,BSE,EQUITY,1420000,0.018,3936200,0,115740,115740,118852504,1.54,3.15,10.675694,1.8186,0.763,109.847,11133000,,0.147,9.0,0.189,0.99704003,0.35356,0.55573004,0.22968,1.62,1.67,1.54,1.67,1.62,53.000004,,GEMSI.BO,GEMSTONE INVESTMENTS LTD.,Gemstone Investments Limited,Credit Services,Financial Services,1.59,,,,,,none,,-1.85,1.6,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883556,2026-01-21 19:32:31,GENCON.BO,21,,,,,,86400,2,44.01,43.25,44.8,,,1695340800,0.0,,0.419,107839,107839,20154,0.033859998,0.043119997,111496376,99458000,41.2047,0.0,0.0,2976079616,15539048,56986219,0.63865,0.0,56986220,50.909,0.8782337,0.002,1.59,,0.10557115,0.05,1663804800,BSE,EQUITY,163606000,2.886,381177984,675617984,43731,43731,2547853824,22.24,55.59,0.8123358,43.9418,0.77,1.906,3136453888,23.407,53.344,0.027,0.199,0.17863001,0.12153,0.07892,0.03885,43.46,44.01,43.25,44.8,43.46,28.119495,,GENCON.BO,Generic Engineering Constructi,Generic Engineering Construction and Projects Limited,Engineering & Construction,Industrials,44.71,,,,,,none,,2.88,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
883557,2026-01-21 19:32:31,GENESYS.BO,916,,,,,,86400,2,324.3,305.5,324.85,,,1568764800,0.0,0.15,-0.894,76707,76707,56030,0.07033,0.09819,-1074716800,-301940000,567.97076,0.0,0.0,13898117120,20525862,41790377,0.4428,0.02489,41790377,164.56,1.8746961,0.069,14.56,13.78,-0.65108395,0.125,1568764800,BSE,EQUITY,1050662976,25.301,1404110976,1466868992,93860,93860,12892331008,305.5,999.65,3.8942122,427.321,1.492,2.855,3310639104,21.419,82.162,0.04,0.068,0.54618,0.42411998,0.18681,0.1774,324.3,324.3,305.5,324.85,324.3,21.188187,22.387518,GENESYS.BO,GENESYS INTERNATIONAL CORPORAT,Genesys International Corporation Limited,Software - Application,Technology,308.5,,,,,,none,,-4.87,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,None,None,Hold,Trading near its 52-week low (bearish momentum)
883558,2026-01-21 19:32:31,GENNEX.BO,115,,,,,,86400,2,12.72,12.5,13.19,,,1000080000,0.0,,0.463,516980,516980,658142,0.03273,0.09111,-925171072,-825876992,13.1948,0.0,0.0,3667234048,143824106,242947674,0.29957,0.0,242947674,8.78,1.4840547,-0.063,0.77,,-0.13509935,,,BSE,EQUITY,480239008,1.975,177554032,884436992,473704,473704,3165608192,10.84,17.25,2.1181448,13.7746,1.204,3.669,1494519296,39.793,6.355,-0.014,0.18,0.27525,0.1188,0.13508001,0.12413,13.06,12.72,12.5,13.19,13.06,16.922077,,GENNEX.BO,GENNEX LABORATORIES LTD.,Gennex Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,13.03,,,,,,none,,-0.23,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
883559,2026-01-21 19:32:31,GENSOL.BO,500,,,,,,86400,2,21.32,20.68,22.4,,,,0.0,,-0.612,34856,34856,31629,,,,,162.65654,0.0,0.0,12107326464,18467540,38446368,0.51232,0.0,38446368,155.243,0.13881463,0.289,22.78,,-0.9708487,,,BSE,EQUITY,2565900032,67.675,3273724928,13718400000,22593,22593,828519232,20.65,776.2,0.06497477,27.6264,,,12751399936,228.07,336.234,0.278,0.564,0.30452,0.25673,0.15968001,0.0678,21.76,21.32,20.68,22.4,21.76,0.9460052,,GENSOL.BO,Gensol Engineering Limited,Gensol Engineering Limited,Solar,Technology,21.55,,,,,,none,,-0.97,2.9,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883560,2026-01-21 19:32:31,GENUSPAPER.BO,1094,,,,,,86400,2,11.23,11.23,12.65,,,,0.0,,-0.422,3634,3634,11253,0.02743,0.01401,-758102144,382496000,17.28935,0.0,0.0,7496958976,71074722,257125940,0.68157,0.0,257125941,19.589,0.62994534,,0.28,0.92,-0.37965763,,,BSE,EQUITY,299156000,1.175,769880000,4428293120,7716,7716,3172934144,11.23,22.0,0.33706996,13.6356,0.503,1.248,9413280768,84.844,37.7,,0.158,0.29172,0.08179,0.05994,0.00753,12.32,11.23,11.23,12.65,12.32,44.07143,13.413043,GENUSPAPER.BO,GENUS PAPER & BOARDS LIMITED,Genus Paper & Boards Limited,Paper & Paper Products,Basic Materials,12.34,,,,,,none,,0.16,1.4,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883561,2026-01-21 19:32:31,GENUSPOWER.BO,2160,,,,,,86400,2,263.2,256.65,265.55,2.45,0.93,1758240000,0.1486,0.35,-0.236,39654,39654,49560,0.097559996,0.25522,-7613890560,-1733954944,330.378,2.45,0.009312049,82686164992,68964616,304217735,0.67958,0.055069998,304217735,68.871,3.7824337,0.721,16.5,24.05,-0.2376123,2.45,1758240000,BSE,EQUITY,7530388992,27.23,7555184128,17457750016,32490,32490,79248719872,237.3,430.05,2.1817188,305.862,0.94,1.68,36323983360,91.662,131.669,0.721,1.36,0.40772998,0.20798999,0.19298,0.12671,263.1,263.2,256.65,265.55,263.1,15.787879,10.831601,GENUSPOWER.BO,GENUS POWER INFRASTRUCTURES LT,Genus Power Infrastructures Limited,Electrical Equipment & Parts,Industrials,260.5,550.0,400.0,475.0,475.0,1.5,strong_buy,2,-0.99,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883562,2026-01-21 19:32:31,GEOJITFSL.BO,2550,,,,,,86400,2,68.31,67.0,69.68,1.5,2.18,1752192000,0.44779998,3.42,0.033,29117,29117,159040,,,,,76.96165,0.0,0.0,13237728256,128753505,279122119,0.53688,0.00833,279122119,41.842,1.64691,-0.645,3.35,4.35,-0.2931549,1.5,1752192000,BSE,EQUITY,8110416896,29.067,,1309981952,46532,46532,19234306048,60.8,101.95,2.9814713,73.4338,,,6451279872,10.436,23.112,-0.646,-0.038,0.90518,0.0,0.16063,0.14557,68.67,68.31,67.0,69.68,68.67,20.57015,15.84138,GEOJITFSL.BO,Geojit Financial Services Limi,Geojit Financial Services Limited,Capital Markets,Financial Services,68.91,,,,,,none,,0.35,3.0,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum)
