row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
3815,2024-12-15 18:31:55,SHRENIK.NS,Paper & Paper Products,Basic Materials,4.0,,,,,,86400.0,4.0,0.81,0.85,0.81,0.85,0.81,0.85,0.81,0.85,,,1599523200.0,,,2.0,,,2367202.0,2367202.0,1085984.0,538688.0,538688.0,520200000.0,0.66,1.5,2.1206112,0.7642,0.894,,,1757666944.0,,444367080.0,612000000.0,,,628105024.0,-2.877,,-0.999,-0.05,,-0.42142856,0.033333,1599523200.0,NSI,EQUITY,16000.0,,-2413293824.0,1237483008.0,0.002,0.002,245306624.0,,0.559,,,,,,-0.471,,,-0.0334,SHRENIK.NS,SHRENIK LIMITED,Shrenik Limited,0.85,,,,,,none,,4.94,2.6,Hold,Hold,High Beta (more volatile),,,Hold,Trading near its 52-week low (bearish momentum),11,5
3816,2024-12-15 18:31:55,SHREYANIND.NS,Paper & Paper Products,Basic Materials,1352.0,,,,,,86400.0,2.0,234.88,240.76,233.41,252.5,234.88,240.76,233.41,252.5,3.0,0.0128,1722211200.0,0.0705,2.09,0.344,5.8490834,9.06118,55523.0,55523.0,11948.0,18318.0,18318.0,3448172544.0,194.9,347.0,0.56695276,241.439,252.4225,,,1766162944.0,0.09667,5640426.0,13824600.0,0.7104,,13858100.0,288.659,0.861986,-0.539,42.54,27.46,-0.09730977,2.0,1722211200.0,NSI,EQUITY,2110363008.0,152.589,576172032.0,435262016.0,1.896,2.469,6081939968.0,10.903,439.982,0.04953,0.15773,-121912248.0,213015008.0,-0.54,-0.226,0.55262,0.09473,0.02703,SHREYANIND.NS,SHREYANS INDUSTRIES LTD,Shreyans Industries Limited,248.82,,,,,,none,,5.93,2.9,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum,8,3
3817,2024-12-15 18:31:55,SHREYAS.NS,Marine Shipping,Industrials,30.0,,,,,,86400.0,2.0,355.85,366.85,352.5,378.5,355.85,366.85,352.5,378.5,1.5,0.0047999998,1694044800.0,0.113000005,0.76,0.898,,,92685.0,92685.0,110702.0,40947.0,40947.0,7813576704.0,230.2,439.9,2.2981784,337.901,316.4405,,,11331960832.0,-0.14809,6221041.0,21957500.0,0.70439005,,22024600.0,347.837,1.0230366,0.504,-22.93,,0.21497273,1.5,1694044800.0,NSI,EQUITY,509600000.0,23.281,859174976.0,4052400128.0,,,3399899904.0,52.867,154.734,,,,,0.5,0.329,0.4341,0.25270998,0.090629995,SHREYAS.NS,SHREYAS SHIPPING & LOGIST,Transworld Shipping Lines Limited,355.85,,,,,,none,,0.0,2.9,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,7,3
3818,2024-12-15 18:31:55,SHRIPISTON.NS,Auto Parts,Consumer Cyclical,,,,,,,86400.0,2.0,2177.25,2185.0,2159.1,2194.5,2177.25,2185.0,2159.1,2194.5,10.0,0.0046,1721088000.0,0.0943,0.89,1.141,20.387627,16.060177,27388.0,27388.0,72964.0,92569.0,92569.0,95222448128.0,1004.95,2399.0,2.8553572,2092.374,2018.7445,,,89676857344.0,0.14009,20528894.0,44049800.0,,0.02637,44275400.0,486.976,4.439028,0.098,106.03,,1.0714998,5.0,1721088000.0,NSI,EQUITY,11595700224.0,263.196,6816500224.0,5056900096.0,1.946,2.655,33348700160.0,22.543,757.109,0.115609996,0.2342,909162496.0,4252400128.0,0.098,0.166,0.58491004,0.2044,0.1676,SHRIPISTON.NS,SHRIRAM PIST. & RING LTD,Shriram Pistons & Rings Limited,2161.7,2950.0,2392.0,2671.0,2671.0,1.0,strong_buy,2.0,-0.71,2.1,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),13,9
3819,2024-12-15 18:31:55,SHRIRAMFIN.NS,Credit Services,Financial Services,77764.0,1.0,2.0,6.0,5.0,2.0,86400.0,2.0,3162.55,3174.0,3127.0,3197.0,3162.55,3174.0,3127.0,3197.0,47.0,0.0149,1730937600.0,0.21200001,1.49,1.165,14.784647,11.102785,588591.0,588591.0,1374102.0,1188339.0,1188339.0,1179866365952.0,1972.0,3652.25,6.7523994,3128.154,2862.376,47.0,0.014861424,2588745924608.0,0.46003,251819302.0,376059008.0,0.33661,0.48354998,376059008.0,1393.433,2.2515974,0.198,212.21,,0.5442139,22.0,1730937600.0,NSI,EQUITY,174640693248.0,464.482,,1576232812544.0,3.91,4.137,174732902400.0,296.607,465.048,0.0322,0.1609,,-347604090880.0,0.198,0.15,0.96438,,0.62333,SHRIRAMFIN.NS,SHRIRAM FINANCE LIMITED,Shriram Finance Limited,3137.45,4280.0,2941.0,3648.2058,3600.0,1.33333,strong_buy,34.0,-0.79,2.8,Hold,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,7,4
3820,2024-12-15 18:31:55,SHRIRAMPPS.NS,Real Estate - Development,Real Estate,670.0,,,,,,86400.0,2.0,112.46,112.2,112.2,116.44,112.46,112.2,112.2,116.44,,,,,,0.438,35.615383,,1134619.0,1134619.0,1718648.0,1663647.0,1663647.0,19718359040.0,91.05,147.6,2.2318711,109.0312,115.01635,,,21989992448.0,0.08631,84163388.0,170352992.0,0.49372002,0.026129998,172307008.0,74.974,1.5438685,0.049,3.25,,-0.08531922,,,NSI,EQUITY,1849200000.0,10.815,750242496.0,6502900224.0,,,8834899968.0,50.914,51.898,,,,,0.041,0.14,0.29949,0.08492,-0.02429,SHRIRAMPPS.NS,SHRIRAM PROPERTIES LTD,Shriram Properties Limited,115.75,,,,,,none,,2.93,1.7,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,11,9
3821,2024-12-15 18:31:55,SHYAMCENT.NS,Steel,Basic Materials,125.0,,,,,,86400.0,2.0,14.26,14.41,14.18,14.56,14.26,14.41,14.18,14.56,,,1661212800.0,,,0.289,,,131027.0,131027.0,370699.0,343774.0,343774.0,3061656320.0,13.1,32.4,2.4359798,15.8922,17.467,,,2598862080.0,-0.032420002,64949102.0,212172992.0,0.73447,,219504992.0,7.599,1.8989341,,-0.27,,-0.29753697,0.3,1661212800.0,NSI,EQUITY,823864000.0,3.966,-88928752.0,26328000.0,,,1256848000.0,1.633,5.202,,,,,,-0.319,0.13297,-0.070760004,-0.16566,SHYAMCENT.NS,SHYAM CENTURY FERROUS LTD,Shyam Century Ferrous Limited,14.43,,,,,,none,,1.19,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",,,Hold,Trading near its 52-week low (bearish momentum),11,5
3822,2024-12-15 18:31:55,SHYAMMETL.NS,Steel,Basic Materials,8645.0,,,,,,86400.0,2.0,834.35,831.9,821.0,839.9,834.35,831.9,821.0,839.9,2.7,0.0032,1724976000.0,0.0892,,0.316,27.18554,13.333027,134405.0,134405.0,428802.0,195545.0,195545.0,228951228416.0,507.25,956.9,1.6160746,848.65,731.52124,2.7,0.003236052,234379952128.0,0.059169997,69754240.0,278039008.0,0.7488,0.09843001,279022016.0,367.204,2.2424865,-0.555,30.29,,0.5543033,2.7,1724976000.0,NSI,EQUITY,12295100416.0,44.274,17509400576.0,10861299712.0,0.421,1.226,141671202816.0,9.954,523.059,0.04877,0.08607,-4033499904.0,23896199168.0,-0.591,0.236,0.27352,0.12359,0.072270006,SHYAMMETL.NS,SHYAM METALICS AND ENGY L,Shyam Metalics and Energy Limited,823.45,1200.0,648.0,910.3333,932.5,,none,6.0,-1.31,1.8,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,No strong momentum,19,10
3823,2024-12-15 18:31:55,SHYAMTEL.NS,Communication Equipment,Technology,21.0,,,,,,86400.0,2.0,25.76,26.27,26.27,26.27,25.76,26.27,26.27,26.27,,,,,,-0.343,,,1031.0,1031.0,6956.0,2751.0,2751.0,304569120.0,8.55,35.0,,22.9314,16.5392,,,349669504.0,,3907872.0,11270000.0,0.72511,,11593800.0,-23.223,,,-2.67,,1.8307693,,,NSI,EQUITY,1391000.0,0.123,-28380750.0,,,,,,,,,,,,,,,,SHYAMTEL.NS,SHYAM TELECOM LIMITED,Shyam Telecom Limited,26.27,,,,,,none,,1.98,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,6,2
3824,2024-12-15 18:31:55,SICALLOG.NS,Integrated Freight & Logistics,Industrials,33.0,,,,,,86400.0,2.0,139.17,145.99,145.0,146.12,139.17,145.99,145.0,146.12,,,1029715200.0,,,1.543,,,7610.0,7610.0,12371.0,19006.0,19006.0,9534197760.0,118.83,298.25,4.9353957,148.2134,195.67317,,,14019751936.0,-0.15219,6534545.0,65249100.0,0.9,,66917100.0,4.402,33.194,,-4.06,,-0.41426766,,,NSI,EQUITY,1193100032.0,18.258,123025000.0,5072500224.0,,,1931800064.0,326.08,29.563,,,,,,-0.399,0.18718,0.06368,-0.22749001,SICALLOG.NS,SICAL LOGISTICS LIMITED,Sical Logistics Limited,146.12,,,,,,none,,4.99,2.6,Hold,Hold,High Beta (more volatile),,,Hold,Trading near its 52-week low (bearish momentum),10,2
3825,2024-12-15 18:31:55,SIEMENS.NS,Specialty Industrial Machinery,Industrials,8888.0,7.0,7.0,1.0,8.0,5.0,86400.0,2.0,7884.85,7905.25,7884.6,8035.95,7884.85,7905.25,7884.6,8035.95,10.0,0.0014,1706572800.0,0.14479999,0.34,0.6,104.19652,74.673874,244338.0,244338.0,354603.0,301751.0,301751.0,2837910388736.0,3809.15,8129.9,13.146812,7280.215,6805.3755,,,2501736923136.0,0.11383,85957776.0,356120992.0,0.75236,0.090959996,356143008.0,391.049,20.378393,0.268,76.48,85.26,0.9048983,10.0,1706572800.0,NSI,EQUITY,76525002752.0,215.123,27096999936.0,1826000000.0,,,215863001088.0,1.311,606.203,,,,,0.269,0.068,0.31035,0.12553,0.116459996,SIEMENS.NS,SIEMENS LTD,Siemens Limited,7968.95,9555.0,4218.0,7219.864,7750.5,2.45833,buy,22.0,1.07,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),,,Buy,Trading near its 52-week high (bullish momentum),22,12
3826,2024-12-15 18:31:55,SIGACHI.NS,Drug Manufacturers - Specialty & Generic,Healthcare,991.0,,,,,,86400.0,2.0,52.94,52.93,52.0,53.3,52.94,52.93,52.0,53.3,0.1,0.002,1724803200.0,0.066199996,,0.489,32.339504,,691379.0,691379.0,1468378.0,1715074.0,1715074.0,17482489856.0,43.35,95.9,4.264383,50.6934,59.3512,,,17405894656.0,0.14505,113646634.0,333447008.0,0.57014,0.015,333699008.0,13.091,4.001986,0.21,1.62,,-0.0113912225,0.1,1724803200.0,NSI,EQUITY,570568000.0,1.734,819805760.0,1510738944.0,,,4099653120.0,34.255,12.792,,,,,-0.096,0.13,0.52332,0.19996999,0.18677999,SIGACHI.NS,SIGACHI INDUSTRIES LTD,Sigachi Industries Limited,52.39,,,,,,none,,-1.04,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),14,13
3827,2024-12-15 18:31:55,SIGIND.NS,Conglomerates,Industrials,514.0,,,,,,86400.0,2.0,73.57,72.6,72.6,75.37,73.57,72.6,72.6,75.37,0.5,0.0073,1726617600.0,0.1155,1.43,0.582,17.78261,,21736.0,21736.0,107729.0,65472.0,65472.0,2182766848.0,58.0,97.35,0.18546043,70.938,75.6921,,,5370934784.0,0.010829999,5836768.0,29437000.0,0.72779,,29649100.0,74.755,0.98481715,-0.846,4.14,,0.16041005,0.5,1726531200.0,NSI,EQUITY,3907000.0,0.133,804113280.0,3356641024.0,,,11769447424.0,152.535,399.818,,,,,-0.825,-0.125,0.16115999,0.06832,0.04719,SIGIND.NS,SIGNET INDUSTRIES LIMITED,Signet Industries Limited,73.62,,,,,,none,,0.07,2.2,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",,,Hold,No strong momentum,14,5
3828,2024-12-15 18:31:55,SIGMA.NS,Information Technology Services,Technology,224.0,,,,,,86400.0,2.0,361.1,358.0,358.0,364.95,361.1,358.0,358.0,364.95,0.5,0.0015,1723507200.0,0.0312,,-0.097,20.76087,,20803.0,20803.0,16238.0,38152.0,38152.0,3741063424.0,302.1,515.0,5.7762413,358.098,387.599,,,3364131840.0,0.25464,1681707.0,10277500.0,0.83686996,,10308800.0,29.402,12.342697,-0.266,17.48,,-0.23398387,0.5,1723507200.0,NSI,EQUITY,81463000.0,7.926,220889504.0,48368000.0,,,647664000.0,16.007,62.996,,,,,,-0.018,0.45451,0.34105998,0.27997,SIGMA.NS,SIGMA SOLVE LIMITED,Sigma Solve Limited,362.9,,,,,,none,,0.5,1.8,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,12,11
3829,2024-12-15 18:31:55,SIGNATURE.NS,Real Estate - Development,Real Estate,1105.0,,,,,,86400.0,2.0,1237.9,1235.0,1227.85,1274.0,1237.9,1235.0,1227.85,1274.0,,,,,,,300.1544,16.36146,583736.0,583736.0,579821.0,697657.0,697657.0,177664131072.0,775.0,1647.0,8.356458,1368.111,1382.454,,,189583409152.0,0.0255,27746325.0,140511008.0,0.79311997,0.14317,142735008.0,44.954,28.109846,,4.21,,0.5391023,,,NSI,EQUITY,12468169728.0,88.039,-10130000.0,23064029184.0,0.157,1.213,21260699648.0,360.661,150.92,-0.0015199999,0.08838,-8020751360.0,1499209984.0,,6.605,0.18344,-0.00048000002,-0.024530001,SIGNATURE.NS,SIGNATUREGLOBAL INDIA LTD,Signatureglobal (India) Limited,1263.65,2007.0,1570.0,1859.0,2000.0,,none,3.0,2.08,1.0,Strong Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,No strong momentum,14,12
3830,2024-12-15 18:31:55,SIGNPOST.NS,Advertising Agencies,Communication Services,519.0,,,,,,86400.0,2.0,346.8,345.1,337.0,351.85,346.8,345.1,337.0,351.85,0.5,0.0019,1727049600.0,,,,33.31863,,80278.0,80278.0,172438.0,277622.0,277622.0,18175451136.0,211.99,466.0,4.6160474,262.7278,279.64966,,,14971849728.0,0.11399,11809519.0,53450000.0,0.76413,,53480800.0,35.424,9.593779,0.273,10.2,,0.062011957,0.5,1727049600.0,NSI,EQUITY,540321984.0,10.112,861556736.0,1544478976.0,,,3937448960.0,80.256,73.691,,,,,0.931,0.101,0.33416,0.21881,0.15678,SIGNPOST.NS,SIGNPOST INDIA LIMITED,Signpost India Limited,339.85,,,,,,none,,-2.0,1.7,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,12,2
3831,2024-12-15 18:31:55,SIKKO.NS,Agricultural Inputs,Basic Materials,,,,,,,86400.0,2.0,100.18,101.1,100.01,104.0,100.18,101.1,100.01,104.0,,,1672185600.0,,,0.356,30.13994,,93902.0,93902.0,109529.0,86694.0,86694.0,1755319936.0,63.1,124.9,2.9730928,97.243546,93.577934,,,1777545984.0,0.09847999,3949178.0,16979300.0,,,17127400.0,19.626,5.2675023,0.3,3.43,,0.24292803,0.15,1672185600.0,NSI,EQUITY,1122000.0,0.067,63595000.0,40478000.0,1.564,2.602,590401984.0,12.267,35.135,0.06379,0.19739,-51145624.0,-12167000.0,0.302,-0.188,0.30783,0.10771,0.18738002,SIKKO.NS,SIKKO INDUSTRIES LIMITED,Sikko Industries Limited,103.38,,,,,,none,,3.19,1.7,Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,20,12
3832,2024-12-15 18:31:55,SIL.NS,Textile Manufacturing,Consumer Cyclical,12.0,,,,,,86400.0,2.0,29.3,30.0,29.14,30.27,29.3,30.0,29.14,30.27,1.1,0.0375,1722297600.0,1.7213,4.05,-0.146,48.19672,,66639.0,66639.0,80842.0,167263.0,167263.0,1891269632.0,20.2,38.9,8.030596,26.8828,26.19875,0.55,0.018771332,1653925632.0,0.16644,25569878.0,64328900.0,0.59169996,0.03002,67497696.0,20.094,1.4631233,,0.61,,0.20824742,0.55,1722297600.0,NSI,EQUITY,391307008.0,6.075,-124684000.0,151596992.0,7.162,8.239,235508000.0,11.713,3.651,-0.05283,0.029879998,-106960872.0,-69154000.0,,-0.238,0.26971,-0.52943003,-0.96810997,SIL.NS,STANDARD INDUSTRIES LTD.,Standard Industries Limited,29.4,,,,,,none,,0.34,2.3,Buy,Buy,"Low Beta (less volatile than the market)-
 Pays a good dividend (>3%)-
 Price-to-Book ratio (<2) indicates potential for growth",,,Hold,No strong momentum,11,8
3833,2024-12-15 18:31:55,SILGO.NS,Luxury Goods,Consumer Cyclical,20.0,,,,,,86400.0,2.0,41.48,41.6,40.6,41.98,41.48,41.6,40.6,41.98,,,,,,0.168,36.141594,,36729.0,36729.0,320326.0,80755.0,80755.0,755409344.0,22.62857,53.45,2.080238,42.5716,36.6511,,,692307776.0,0.0904,4488216.0,18496800.0,,,18496800.0,29.239,1.3967646,0.162,1.13,,0.6745099,,,NSI,EQUITY,86207000.0,4.616,51972696.0,67893000.0,,,363136000.0,12.553,28.816,,,,,-0.359,0.128,0.17025,0.14312,0.111,SILGO.NS,SILGO RETAIL LIMITED,Silgo Retail Limited,40.84,,,,,,none,,-1.54,1.7,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,6
3834,2024-12-15 18:31:55,SILINV.NS,Asset Management,Financial Services,6.0,,,,,,86400.0,2.0,703.6,703.6,691.0,709.3,703.6,703.6,691.0,709.3,2.5,0.0034,1721692800.0,0.0846,0.9,0.751,21.364744,,4921.0,4921.0,34732.0,5953.0,5953.0,7422957568.0,401.0,910.0,13.572118,674.25,568.669,,,7417516544.0,0.57256,2533258.0,10595900.0,0.83078,,10629600.0,2073.619,0.3378393,1.203,32.79,,0.5547453,2.5,1721692800.0,NSI,EQUITY,892528000.0,84.234,,,,,546926976.0,,51.61,,,,,1.201,1.399,0.98481005,,0.60979,SILINV.NS,SIL INVESTMENTS LIMITED,SIL Investments Limited,700.55,,,,,,none,,-0.43,2.1,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,13,8
3835,2024-12-15 18:31:55,SILLYMONKS.NS,Entertainment,Communication Services,31.0,,,,,,86400.0,2.0,21.36,22.21,20.51,22.21,21.36,22.21,20.51,22.21,,,1613347200.0,,,0.28,115.33333,,40263.0,40263.0,16040.0,22025.0,22025.0,211986592.0,13.25,26.9,0.95198715,22.3076,19.95605,,,211361616.0,0.0058399998,4048678.0,10211300.0,,,10273800.0,7.228,2.8721638,,0.18,,0.14224601,0.5,1613347200.0,NSI,EQUITY,19707000.0,1.93,12833500.0,5501000.0,,,222678000.0,7.454,21.807,,,,,,0.013,0.16284999,0.05763,0.00062,SILLYMONKS.NS,SILLY MONKS ENTERTAIN LTD,Silly Monks Entertainment Limited,20.76,,,,,,none,,-2.81,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,16,7
3836,2024-12-15 18:31:55,SILVERTUC.NS,Information Technology Services,Technology,900.0,,,,,,86400.0,2.0,676.55,680.0,678.4,688.85,676.55,680.0,678.4,688.85,0.5,0.0007,1725494400.0,0.0339,,-0.346,46.057625,,9604.0,9604.0,22434.0,25346.0,25346.0,8614837248.0,604.7,826.95,3.301715,709.802,728.14374,,,8795595776.0,0.0717,2148324.0,12681000.0,0.83418,,12710100.0,94.286,7.205205,0.221,14.75,,-0.040218472,0.5,1725494400.0,NSI,EQUITY,167160000.0,13.18,310001504.0,346758016.0,1.384,2.063,2609200896.0,28.998,205.843,,,,,0.222,0.436,0.36172,0.11881,0.08741,SILVERTUC.NS,SILVER TOUCH TECHNO LTD,Silver Touch Technologies Limited,679.35,,,,,,none,,0.41,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,13,12
3837,2024-12-15 18:31:55,SIMBHALS.NS,Confectioners,Consumer Defensive,1387.0,,,,,,86400.0,2.0,22.48,22.45,21.95,22.92,22.48,22.45,21.95,22.92,,,1153699200.0,,,0.426,6.30659,,19926.0,19926.0,27180.0,21923.0,21923.0,923101632.0,20.7,38.5,0.07746023,22.9778,26.66665,,,11479896064.0,-0.0128,15042209.0,41279000.0,0.60321,,41940100.0,-31.793,,,3.49,,-0.2456376,3.0,1153699200.0,NSI,EQUITY,725177024.0,17.553,254278000.0,10276569088.0,,,11917104128.0,,288.765,,,,,,0.042,0.17615,0.021340001,-0.04033,SIMBHALS.NS,SIMBHAOLI SUGARS LTD.,Simbhaoli Sugars Limited,22.01,,,,,,none,,-2.09,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),7,4
3838,2024-12-15 18:31:55,SIMPLEXINF.NS,Engineering & Construction,Industrials,846.0,,,,,,86400.0,2.0,339.8,338.25,328.0,350.1,339.8,338.25,328.0,350.1,,,1568851200.0,,0.51,0.792,30.14576,,83012.0,83012.0,157568.0,138037.0,138037.0,19505713152.0,70.35,350.1,1.5174583,263.166,172.2749,,,85764235264.0,0.05303,25329387.0,57142800.0,0.59731996,0.00525,57159600.0,40.593,8.406622,,11.32,,3.2158809,0.5,1568851200.0,NSI,EQUITY,616899968.0,10.813,172275008.0,71799300096.0,,,12854200320.0,3077.289,225.096,,,,,,-0.258,0.26811,0.0134000005,-0.05118,SIMPLEXINF.NS,SIMPLEX INFRASTRUCTURES L,Simplex Infrastructures Limited,341.25,,,,,,none,,0.43,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),,,Buy,Trading near its 52-week high (bullish momentum),21,10
3839,2024-12-15 18:31:55,SINCLAIR.NS,Lodging,Consumer Cyclical,395.0,,,,,,86400.0,2.0,111.18,111.18,108.52,112.4,111.18,111.18,108.52,112.4,1.0,0.0104,1720656000.0,,,0.265,28.335938,,24898.0,24898.0,52436.0,92382.0,92382.0,5577600512.0,86.31,137.95,10.337179,98.2414,108.53843,,,4323510272.0,0.35053003,15477957.0,51260000.0,0.65326,,51269100.0,20.932,5.1982613,-0.192,3.84,,-0.17246002,1.0,1720656000.0,NSI,EQUITY,588582016.0,11.482,190996256.0,101854000.0,,,539566976.0,9.493,10.34,,,,,-0.141,-0.104,0.60792,0.35397997,0.38719,SINCLAIR.NS,SINCLAIRS HOTELS LIMITED,Sinclairs Hotels Limited,108.81,,,,,,none,,-2.13,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,13,5
3840,2024-12-15 18:31:55,SINDHUTRAD.NS,Conglomerates,Industrials,,,,,,,86400.0,2.0,24.09,24.3,23.61,24.9,24.09,24.3,23.61,24.9,,,,,,0.179,41.22414,,586134.0,586134.0,1777415.0,2120105.0,2120105.0,36898152448.0,16.7,45.15,2.035169,23.291,23.1618,,,49840566272.0,0.054619998,122538877.0,1541929984.0,0.86822,0.00054000004,1568169984.0,9.681,2.4697862,2.543,0.58,,-0.2711044,,,NSI,EQUITY,1744622976.0,1.129,2053912704.0,9921522688.0,0.739,1.379,18130266112.0,44.146,10.971,0.01631,0.05474,,,,0.297,0.41291,0.113290004,0.22814,SINDHUTRAD.NS,SINDHU TRADE LINKS LTD,Sindhu Trade Links Limited,23.91,,,,,,none,,-0.75,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,19,8
3841,2024-12-15 18:31:55,SINTERCOM.NS,Auto Parts,Consumer Cyclical,77.0,,,,,,86400.0,2.0,178.4,175.3,169.7,179.69,178.4,175.3,169.7,179.69,,,,,,,379.02222,,25130.0,25130.0,55045.0,90885.0,90885.0,4695141376.0,120.6,186.0,5.3040395,151.6424,137.46855,,,5564120064.0,0.01212,9245574.0,27527800.0,0.23885,,27874900.0,33.058,5.159417,-0.532,0.45,,0.3781383,,,NSI,EQUITY,7536000.0,0.246,144568992.0,356784000.0,0.642,1.426,885201024.0,35.299,31.882,0.02101,0.010670001,-72962752.0,3464000.0,-0.6,-0.046,0.35581002,0.16332,0.06724,SINTERCOM.NS,SINTERCOM INDIA LIMITED,Sintercom India Limited,170.56,,,,,,none,,-4.39,1.0,Strong Buy,Hold,High Beta (more volatile),,,Buy,Trading near its 52-week high (bullish momentum),21,14
3842,2024-12-15 18:31:55,SIRCA.NS,Specialty Chemicals,Basic Materials,515.0,,,,,,86400.0,2.0,346.25,346.25,337.5,350.0,346.25,346.25,337.5,350.0,1.5,0.0047,1724284800.0,0.1767,,0.516,39.964622,24.737226,85238.0,85238.0,147976.0,127833.0,127833.0,18574702592.0,282.05,444.0,5.852025,334.873,331.21475,,,16485805056.0,0.15356,10231159.0,54808800.0,0.76911,0.00199,54880000.0,56.32,6.0174003,-0.209,8.48,10.2,-0.14558911,1.5,1724284800.0,NSI,EQUITY,1135224064.0,20.712,654060224.0,,,,3174064128.0,,57.916,,,,,-0.209,0.078,0.45429,0.20606,0.15898,SIRCA.NS,SIRCA PAINT INDIA LIMITED,Sirca Paints India Limited,338.9,420.0,420.0,420.0,420.0,,none,1.0,-2.12,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,22,15
