row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson
6089,2024-12-14 23:36:08,TATACHEM.NS,Chemicals,Basic Materials,4644,,,,,,86400,2,1100.3,1100.3,1067.35,1100.9,1100.3,1100.3,1067.35,1100.9,15.0,0.0137,1718150400,1.5808,1.8,1.067,,25.720545,567527,567527,1823158,502999,502999,278957817856,933.0,1349.0,1.860587,1105.681,1087.6603,,,341166227456,-0.02321,156227358,254756000,0.3865,0.29819,256399008,870.639,1.257697,-0.547,-13.34,49.34,0.057387352,15.0,1718150400,NSI,EQUITY,11559999488,45.346,22589999104,64789999616,0.584,1.122,149930000384,28.034,588.48,0.020399999,-0.00802,240000000,21959999488,-0.547,,0.59735,0.15067,0.08527,TATACHEM.NS,TATA CHEMICALS LTD,Tata Chemicals Limited,1095.0,1070.0,820.0,936.375,921.5,,none,8,-0.48,2.9,Hold,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,No strong momentum
6090,2024-12-14 23:36:08,TATACOFFEE.NS,,,6044,,,,,,86400,4,333.0,334.65,334.0,346.65,333.0,334.65,334.0,346.65,,,,,,0.858,,,2624021,2624021,781644,1014742,1014742,,198.85,346.65,,291.648,254.99776,,,77645438976,0.06266,77319029,186770000,0.58545,0.04265,186856000,99.465,,-0.602,9.62,,0.6271826,,,NSI,EQUITY,3130700032,16.785,4097956096,10584800256,0.605,1.49,28662650880,43.322,153.525,0.050819997,0.09977999,870866880,2694894080,-0.601,-0.031,0.45201,0.14297,0.11495,TATACOFFEE.NS,TATA COFFEE,Tata Coffee Limited,,,,,,,none,,N/A,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,None,None
6091,2024-12-14 23:36:08,TATACOMM.NS,Telecom Services,Communication Services,7144,,,,,,86400,2,1851.1,1839.1,1781.0,1846.45,1851.1,1839.1,1781.0,1846.45,16.7,0.0091,1719792000,0.5142,1.11,1.4,56.79012,26.714315,345271,345271,416939,342792,342792,524400001024,1585.55,2175.0,2.3075218,1816.468,1871.8395,,,641059586048,0.040749997,112662743,285000000,0.60484004,0.26745,286887008,62.361,29.505621,0.03,32.4,11.13,0.017858624,16.7,1719792000,NSI,EQUITY,8039000064,28.196,39334301696,124203696128,0.456,0.61,227256795136,697.484,797.268,0.050229996,0.57273,5879875072,24696100864,0.03,0.184,0.29111,0.17308001,0.07914,TATACOMM.NS,TATA COMMUNICATIONS LTD,Tata Communications Limited,1840.0,2220.0,1645.0,1940.5714,1858.0,,none,7,-0.6,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
6092,2024-12-14 23:36:08,TATACONSUM.NS,Packaged Foods,Consumer Defensive,9010,2,7,7,5,6,86400,2,921.25,919.25,907.4,931.0,921.25,919.25,907.4,931.0,7.65,0.0082,1716508800,0.64059997,0.68,0.578,77.48124,48.17837,1278151,1278151,1755605,1765431,1765431,919503765504,900.5,1269.0,5.6420345,993.73,1109.7605,,,915705888768,0.07058,621066159,989459008,0.34363,0.33339,989777984,198.448,4.6813273,0.077,11.99,14.94,-0.021059275,7.654853,1716508800,NSI,EQUITY,23986399232,24.88,23807500288,29546500096,0.634,1.448,162973794304,14.401,171.794,0.04674,0.062329996,11453974528,17939099648,0.038,0.129,0.43749002,0.14608,0.113170005,TATACONSUM.NS,TATA CONSUMER PRODUCT LTD,Tata Consumer Products Limited,929.0,1420.0,963.0,1203.1852,1200.0,,none,27,0.84,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
6093,2024-12-14 23:36:08,TATAELXSI.NS,Software - Application,Technology,12969,,,,,,86400,2,7319.7,7314.0,7211.95,7414.0,7319.7,7314.0,7211.95,7414.0,70.0,0.0095,1719273600,0.5339,0.82,0.853,56.144634,46.06851,170937,170937,193185,296891,296891,458395516928,6286.0,9200.0,12.344884,7055.396,7270.0596,,,447531352064,0.21999,34574231,62282000,0.44484,0.12806,62325400,399.27,18.433641,0.147,131.09,,-0.18959874,70.0,1719273600,NSI,EQUITY,13166237696,211.411,10124200960,2057787008,4.77,5.235,37132427264,8.276,596.267,0.1989,0.35649,5218536960,6691003904,0.147,0.083,0.39009997,0.27265,0.2505,TATAELXSI.NS,TATA ELXSI LIMITED,Tata Elxsi Limited,7360.0,8963.0,5510.0,6944.923,6860.0,,none,13,0.55,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum
6094,2024-12-14 23:36:08,TATAINVEST.NS,Capital Markets,Financial Services,23,,,,,,86400,2,6894.85,6899.9,6767.0,6899.9,6894.85,6899.9,6767.0,6899.9,28.0,0.0041,1718668800,0.3845,1.87,0.173,94.20886,,60280,60280,82432,75016,75016,347336736768,4020.05,9756.85,87.957886,6759.005,6666.7295,,,-64669208576,0.9331,12175750,50595300,0.73802,0.01482,51276600,7267.252,0.9446487,-0.006,72.87,,0.58350134,28.0,1718668800,NSI,EQUITY,412460711936,8153.177,3591591936,,619.627,619.938,3948898048,,78.048,0.0066799996,0.012180001,1720833536,2357818880,-0.006,0.141,0.99994004,0.90952003,0.93402,TATAINVEST.NS,TATA INVESTMENT CORP LTD,Tata Investment Corporation Limited,6865.0,,,,,,none,,-0.43,1.0,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
6095,2024-12-14 23:36:08,TATAMETALI.NS,,,1638,,,,,,86400,2,1090.5,1111.0,1096.0,1128.8,1090.5,1111.0,1096.0,1128.8,,,,,,1.163,30.857182,,257556,257556,93749,97515,97515,35068395520,721.0,1128.8,1.1226461,1038.223,912.2015,,,35706335232,0.03641,11757995,31577500,1.0,0.010930001,31784700,510.131,2.1769898,2.09,35.99,,0.40302348,,,NSI,EQUITY,788800000,24.972,2458814976,1415100032,0.581,1.539,31237265408,8.782,989.206,0.045,0.07274,27649624,1309564032,2.093,-0.139,0.35648,0.07871,0.09007,TATAMETALI.NS,TATA METALIKS,Tata Metaliks Limited,1110.55,,,,,,none,,1.84,1.7,Buy,Hold,High Beta (more volatile),None,None,Buy,Trading near its 52-week high (bullish momentum)
6096,2024-12-14 23:36:08,TATAMOTORS.NS,Auto Manufacturers,Consumer Cyclical,91496,4,6,8,5,7,86400,2,786.35,789.0,775.0,792.5,786.35,789.0,775.0,792.5,3.0,0.0038,1718064000,0.033299997,1.11,1.618,8.783604,10.885336,14101869,14101869,13339495,12373285,12373285,2910661640192,696.25,1179.0,0.66142267,833.784,961.6385,,,3355079081984,0.07576,1874246759,3681120000,0.4414,0.25046,3681120000,293.845,2.6908746,-0.112,90.02,,0.08141768,3.0,1718064000,NSI,EQUITY,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,790.7,1300.0,767.0,965.4,930.0,2.13333,buy,30,0.55,2.6,Hold,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum)
6097,2024-12-14 23:36:08,TATAMTRDVR.NS,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,,,,3725041074176,463.5,804.3,0.83946526,768.65,712.15125,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.569314,3.1,1718064000,NSI,EQUITY,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,-1.13,2.9,Hold,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Buy,Trading near its 52-week high (bullish momentum)
6098,2024-12-14 23:36:08,TATAPOWER.NS,Utilities - Independent Power Producers,Utilities,22372,2,9,8,5,8,86400,2,433.55,432.0,420.3,432.4,433.55,432.0,420.3,432.4,2.0,0.0047,1720051200,0.1708,1.28,0.851,36.581196,27.794481,8032224,8032224,12922279,10005671,10005671,1367605510144,312.7,494.85,2.154087,431.939,431.7025,,,1917786128384,0.059,1670086299,3195340032,0.4722,0.18732001,3234119936,107.133,3.995034,0.058,11.7,,0.27117634,2.0,1720051200,NSI,EQUITY,96559202304,30.223,118982901760,583139393536,0.468,0.663,634888716288,144.12,198.607,0.037019998,0.11367,-99782852608,131641401344,0.058,-0.003,0.32672,0.18741,0.17571,TATAPOWER.NS,TATA POWER CO LTD,The Tata Power Company Limited,428.0,583.0,270.0,439.57144,467.0,2.66667,hold,21,-1.28,1.7,Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
6099,2024-12-14 23:36:08,TATASTEEL.NS,Steel,Basic Materials,121869,,,,,,86400,2,150.78,150.0,145.55,150.05,150.78,150.0,145.55,150.05,3.6,0.0242,1718928000,1.5126,2.93,1.272,62.521008,9.789474,39701388,39701388,42797983,32613859,32613859,1855803883520,127.85,184.6,0.8334126,148.8034,159.17105,3.6,0.023875846,2746024198144,0.013099999,8113449156,12471799808,0.34876,0.32186002,12471799808,72.468,2.0533202,,2.38,,0.090409994,3.6,1718928000,NSI,EQUITY,104384200704,8.391,247139205120,993917599744,0.18,0.805,2226752847872,109.814,179.648,0.03522,0.030380001,-48047374336,198796902400,,-0.032,0.52699,0.11099,0.06576,TATASTEEL.NS,TATA STEEL LIMITED,Tata Steel Limited,148.8,192.0,130.0,163.16667,169.0,2.66667,hold,30,-1.31,1.6,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum
6100,2024-12-14 23:36:08,TATATECH.NS,Information Technology Services,Technology,,,,,,,86400,2,941.95,942.0,935.0,946.95,941.95,942.0,935.0,946.95,8.4,0.009,1718236800,0.5268,,,58.81744,44.913498,901494,901494,1299363,848026,848026,380436217856,931.0,1259.8,7.378629,999.308,1036.997,,,372979957760,0.12547,152180580,405668992,0.66808,0.04259,405776992,79.249,11.830433,-0.019,15.94,,-0.23729914,10.05,1718236800,NSI,EQUITY,9980999680,24.602,8853799936,2600800000,0.887,1.722,51559198720,8.089,127.097,0.09394,0.21320999,5580732416,7134400000,-0.03,0.021,0.26096,0.17172001,0.15862,TATATECH.NS,TATA TECHNOLOGIES LIMITED,Tata Technologies Limited,937.55,1340.0,650.0,988.1818,900.0,,none,11,-0.47,1.0,Strong Buy,Hold,High Beta (more volatile),None,None,Hold,Trading near its 52-week low (bearish momentum)
6101,2024-12-14 23:36:08,TATVA.NS,Specialty Chemicals,Basic Materials,689,,,,,,86400,2,903.05,903.05,880.0,903.05,903.05,903.05,880.0,903.05,2.0,0.0023,1725580800,0.2674,,0.087,118.85906,30.997663,13577,13577,61810,22232,22232,20740534272,788.5,1650.85,5.5840435,901.031,1045.8802,,,20299083776,0.047420003,6406455,23392100,0.72019994,0.11494,23422400,322.146,2.7487538,,7.45,26.92,-0.44757098,2.0,1725580800,NSI,EQUITY,148730000,6.496,455449984,152310000,1.293,3.687,3714249984,2.065,158.673,0.01495,0.02405,-842320000,394860000,,-0.136,0.49557,0.12262,-0.014680001,TATVA.NS,TATVA CHIN PHARM CHEM LTD,Tatva Chintan Pharma Chem Limited,885.5,1925.0,705.0,1162.25,1009.5,,none,4,-1.94,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,Trading near its 52-week low (bearish momentum)
6102,2024-12-14 23:36:08,TBOTEK.NS,Travel Services,Consumer Cyclical,2000,,,,,,86400,2,1634.25,1624.95,1593.95,1664.0,1634.25,1624.95,1593.95,1664.0,,,,,,,78.93498,50.366875,99401,99401,108462,285873,285873,172742180864,1231.65,2001.0,11.680798,1622.369,1660.8553,,,172668043264,0.14555,19424413,106182000,0.8624,0.11307,107310000,53.501,30.407843,0.274,20.61,34.42,0.16305196,,,NSI,EQUITY,7514930176,70.776,2661167616,2104610048,,,14788559872,38.63,144.297,,,,,0.241,0.259,0.80315,0.17995001,0.195,TBOTEK.NS,TBO TEK LIMITED,,1626.85,2070.0,1900.0,1995.0,2010.0,1.33333,strong_buy,6,-0.45,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
6103,2024-12-14 23:36:08,TBZ.NS,Luxury Goods,Consumer Cyclical,997,,,,,,86400,2,279.42,279.4,269.99,279.4,279.42,279.4,269.99,279.4,1.75,0.0072000003,1725321600,0.1942,,1.061,28.78964,91.70034,181908,181908,772713,418178,418178,18190120960,93.05,360.36,0.78258264,260.5368,179.84955,,,20764475392,0.02586,13205849,66730600,0.78666997,0.00236,66789500,90.144,3.0212772,0.5,9.46,2.97,1.1994338,1.75,1725321600,NSI,EQUITY,497648992,7.444,1526077312,6139545088,,,23243706368,102.065,348.486,,,,,0.5,0.045,0.13969,0.06566,0.05903,TBZ.NS,TRIB BHIMJI ZAVERI LTD,Tribhovandas Bhimji Zaveri Limited,272.35,,,,,,none,,-2.53,2.1,Buy,Hold,High Beta (more volatile),None,None,Hold,No strong momentum
6104,2024-12-14 23:36:08,TCI.NS,Integrated Freight & Logistics,Industrials,3896,,,,,,86400,2,1208.6,1204.0,1176.15,1212.95,1208.6,1204.0,1176.15,1212.95,10.5,0.0088,1730332800,0.1439,0.82,0.225,24.517454,20.029356,17713,17713,61733,57208,57208,91452391424,757.65,1309.0,2.1466584,1108.369,984.7667,8.0,0.006619229,91806777344,0.08894,22043778,76593296,0.71274,0.12495,78268400,256.757,4.6503115,0.223,48.7,55.53,0.4672252,3.5,1730332800,NSI,EQUITY,3369999872,43.329,4386330112,2216999936,2.568,3.324,42602209280,10.915,548.132,0.08153,0.19493,767602496,3407099904,0.222,0.128,0.13161,0.10296,0.07852,TCI.NS,TRANSPORT CORPN OF INDIA,Transport Corporation of India Limited,1194.0,1400.0,1026.0,1232.7778,1227.0,,none,9,-1.21,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
6105,2024-12-14 23:36:08,TCIEXP.NS,Integrated Freight & Logistics,Industrials,2779,,,,,,86400,2,851.95,852.05,835.15,854.9,851.95,852.05,835.15,854.9,8.0,0.0095,1731024000,0.2761,0.47,0.555,29.100311,23.08851,30547,30547,53201,70826,70826,32400396288,800.8,1438.0,2.6267254,931.677,1062.0498,8.0,0.009390222,31518445568,0.08999,10740259,38380000,0.72033,0.108509995,38577400,194.645,4.3371267,-0.299,29.01,37.08,-0.4049043,3.0,1731024000,NSI,EQUITY,1058499968,27.556,1575200000,89200000,3.076,3.557,12334900224,1.193,322.653,0.106079996,0.15771,639150016,1191699968,-0.302,-0.026,0.18709,0.1277,0.10095,TCIEXP.NS,TCI EXPRESS LIMITED,TCI Express Limited,844.2,1425.0,886.0,1107.8182,1075.0,,none,11,-0.91,1.8,Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,Trading near its 52-week low (bearish momentum)
6106,2024-12-14 23:36:08,TCIFINANCE.NS,Credit Services,Financial Services,4,,,,,,86400,2,14.06,14.34,14.34,14.34,14.06,14.34,14.34,14.34,,,,,,1.022,,,8233,8233,15219,11877,11877,188710096,3.8,17.58,22.940687,13.25,10.9578,,,240706320,-0.84743,7255296,12872500,0.24722,,13159700,-49.221,,,-0.56,,2.7736843,,,NSI,EQUITY,24100000,1.888,,74200000,,,8226000,,0.634,,,,,,-0.285,1.0,,-14.93706,TCIFINANCE.NS,TCIFINANCELTD-ROLL SETT,TCI Finance Limited,14.34,,,,,,none,,1.99,2.6,Hold,Hold,High Beta (more volatile),None,None,Buy,Trading near its 52-week high (bullish momentum)
6107,2024-12-14 23:36:08,TCLCONS.NS,Engineering & Construction,Industrials,76,,,,,,86400,2,44.37,44.37,42.35,46.37,44.37,44.37,42.35,46.37,,,1348704000,,3.72,0.431,29.648275,,83665,83665,39269,130503,130503,6686794240,22.0,61.0,13.16039,40.1198,40.98345,,,8991899648,-0.26255,7470400,155000000,0.94332004,,155543008,17.775,2.4185655,,1.45,,0.94500005,1.5,1348704000,NSI,EQUITY,21400000,0.153,132300000,3022500096,0.062,0.349,508100000,121.449,3.273,0.010199999,-0.053639997,-285487488,-615699968,,2.832,0.55088,0.26038,0.01702,TCLCONS.NS,TANTIA CONSTRUCTIONS LTD,Tantia Constructions Limited,42.99,,,,,,none,,-3.11,1.8,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
6108,2024-12-14 23:36:08,TCPLPACK.NS,Packaging & Containers,Consumer Cyclical,2228,,,,,,86400,2,3218.35,3224.0,3156.8,3305.0,3218.35,3224.0,3156.8,3305.0,22.0,0.0067000003,1721692800,0.1716,1.08,1.244,25.352991,,2837,2837,5844,3619,3619,29581045760,2015.0,3671.45,1.812201,3217.835,2736.1572,,,35387383808,0.071339995,2870389,9078760,0.69565004,0.094289996,9101860,625.967,5.191967,0.212,128.19,,0.5452521,22.0,1721692800,NSI,EQUITY,306593984,33.692,2669206016,6010482176,0.711,1.197,16323269632,105.517,1797.488,0.08722,0.22281,-96976248,1634584064,0.213,0.14,0.42665002,0.16352,0.12495,TCPLPACK.NS,TCPL PACKAGING LIMITED,TCPL Packaging Limited,3250.0,,,,,,none,,0.98,2.1,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
6109,2024-12-14 23:36:08,TCS.NS,Information Technology Services,Technology,612724,1,7,1,8,3,86400,2,4454.95,4434.95,4394.4,4494.9,4454.95,4434.95,4394.4,4494.9,40.0,0.0089,1729209600,0.42810002,1.28,0.518,34.253674,28.902325,1967048,1967048,2350506,2224473,2224473,16190590156800,3591.5,4592.25,6.510298,4188.687,4111.658,57.0,0.012794755,15808682000384,0.19076,1002644413,3618089984,0.71783996,0.16521999,3618089984,280.521,15.952104,0.05,130.64,154.68,0.15928173,10.0,1729209600,NSI,EQUITY,477630005248,132.012,651870011392,90469998592,2.362,2.618,2486920019968,8.836,685.788,0.24511999,0.46772,306369986560,443359985664,0.062,0.077,0.39264,0.26212,0.24067,TCS.NS,TATA CONSULTANCY SERV LT,Tata Consultancy Services Limited,4474.9,5710.0,3050.0,4517.136,4517.5,2.34884,buy,44,0.45,1.7,Buy,Hold,Low Beta (less volatile than the market),None,None,Buy,Trading near its 52-week high (bullish momentum)
6110,2024-12-14 23:36:08,TDPOWERSYS.NS,Specialty Industrial Machinery,Industrials,705,,,,,,86400,2,449.0,450.0,442.2,466.2,449.0,450.0,442.2,466.2,1.2,0.0026,1731283200,0.1269,0.97,0.674,53.435337,43.450706,1177255,1177255,654546,774651,774651,72274149376,256.95,479.5,6.6506424,420.47,375.17075,1.2,0.002672606,70089572352,0.12473,98397630,156184000,0.36012,0.41193,162044992,49.41,9.365513,0.259,8.66,10.65,0.6101842,0.6,1731283200,NSI,EQUITY,2332994048,14.923,1833355008,100000,1.402,2.289,10867243008,0.001,69.513,0.09315,0.18986,350718752,586171008,0.263,0.12,0.34273,0.16870001,0.1659,TDPOWERSYS.NS,TD POWER SYSTEMS LTD.,TD Power Systems Limited,462.75,,,,,,none,,3.06,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
6111,2024-12-14 23:36:08,TEAMLEASE.NS,Staffing & Employment Services,Industrials,2117,,,,,,86400,2,2849.6,2840.0,2798.25,2879.95,2849.6,2840.0,2798.25,2879.95,,,,,,0.472,44.952724,26.372265,135890,135890,36318,39506,39506,47020494848,2539.7,3700.0,0.45855713,2846.096,3019.6858,,,42467827712,0.01013,11412263,16762800,0.32261002,0.51813,16993000,503.551,5.570538,-0.099,62.4,84.83,-0.039286375,,,NSI,EQUITY,6069499904,361.997,983100032,1285600000,1.149,1.286,102540099584,15.013,6114.855,0.02416,0.12848,2512437504,2709499904,-0.098,0.231,0.03938,0.00959,0.0069999998,TEAMLEASE.NS,TEAMLEASE SERVICES LTD.,TeamLease Services Limited,2805.05,4350.0,2800.0,3440.2727,3180.0,2.09091,buy,11,-1.56,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
6112,2024-12-14 23:36:08,TECHIN.NS,Real Estate - Development,Real Estate,2,,,,,,86400,2,33.85,37.01,33.48,37.01,33.85,37.01,33.48,37.01,,,,,,0.025,,,28096,28096,7964,2809,2809,482048256,13.6,54.21,,39.0738,34.73305,,,1412248064,,9461523,14326000,0.40730998,,14389500,8.003,4.1859303,,-0.46,,1.3671329,,,NSI,EQUITY,1857000,0.132,-6091000,936819968,0.002,0.068,,830.176,,-0.00411,-0.05689,148334000,-213932000,,,,,,TECHIN.NS,TECHINDIA NIRMAN LIMITED,Techindia Nirman Limited,33.5,,,,,,none,,-1.03,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
6113,2024-12-14 23:36:08,TECHM.NS,Information Technology Services,Technology,154273,2,3,10,5,7,86400,2,1789.6,1781.0,1761.0,1804.6,1789.6,1781.0,1761.0,1804.6,43.0,0.0239,1730332800,1.0843,2.21,0.588,48.846046,27.884758,1503188,1503188,2172069,1745194,1745194,1591235182592,1162.95,1807.7,3.043021,1701.928,1487.5637,43.0,0.024027716,1552806707200,0.062589996,538623115,884462016,0.36242,0.41678002,891484032,298.711,6.0225434,1.531,36.83,64.67,0.3906716,15.0,1730332800,NSI,EQUITY,62486999040,70.58,53796999168,20351000576,1.496,1.853,522912989184,7.566,590.95,0.05886,0.12316,40125124608,57991000064,1.531,0.035,0.30166999,0.10288,0.09618,TECHM.NS,TECH MAHINDRA LIMITED,Tech Mahindra Limited,1799.0,2000.0,1050.0,1666.2195,1745.0,2.69048,hold,41,0.53,2.3,Buy,Hold,Low Beta (less volatile than the market),None,None,Buy,Trading near its 52-week high (bullish momentum)
6114,2024-12-14 23:36:08,TECHNOE.NS,Engineering & Construction,Industrials,,,,,,,86400,2,1439.4,1431.0,1400.1,1463.0,1439.4,1431.0,1400.1,1463.0,7.0,0.0045,1726185600,0.21790001,1.49,0.659,50.103374,32.026432,268212,268212,188330,260371,260371,169187442688,607.2,1822.0,10.549054,1550.617,1357.273,,,138096918528,0.21280001,39743704,116300000,0.57004,0.30278,116360000,201.006,7.233615,2.883,29.02,45.1,0.8888017,7.0,1726185600,NSI,EQUITY,12785192960,118.8,2402963200,,,,16038162432,,149.007,,,,,2.881,0.37,0.24014999,0.14983,0.13430001,TECHNOE.NS,TECHNO ELEC & ENG CO. LTD,Techno Electric & Engineering Company Limited,1454.0,1766.0,1600.0,1700.3334,1735.0,,none,3,1.01,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
6115,2024-12-14 23:36:08,TEGA.NS,Specialty Industrial Machinery,Industrials,702,,,,,,86400,2,1662.3,1670.0,1631.35,1687.05,1662.3,1670.0,1631.35,1687.05,2.0,0.001,1723161600,0.0637,,0.51,64.44882,34.372704,114031,114031,74180,128046,128046,108918611968,1007.4,2328.9,6.9613595,1849.415,1653.0035,,,128157589504,0.13371,15446880,66535500,0.74786,0.19625999,67493504,179.125,9.138869,0.718,25.4,36.23,0.54237044,2.0,1723161600,NSI,EQUITY,3352689920,50.389,3181104896,3080150016,,,15646170112,25.844,235.338,,,,,0.72,0.268,0.55647,0.20332001,0.12226,TEGA.NS,TEGA INDUSTRIES LIMITED,Tega Industries Limited,1637.0,2150.0,1841.0,2040.0,2084.5,,none,4,-1.52,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
6116,2024-12-14 23:36:08,TEJASNET.NS,Communication Equipment,Technology,1843,,,,,,86400,2,1305.35,1295.0,1292.0,1339.65,1305.35,1295.0,1292.0,1339.65,,,1563321600,,,0.657,50.692425,,995247,995247,1264336,1052732,1052732,232790917120,651.25,1495.0,3.718188,1283.857,1187.3488,,,256231292928,0.0726,76365122,175678000,0.020539999,0.65103996,177414000,211.956,6.2517695,,26.14,,0.58366156,1.0,1563408000,NSI,EQUITY,5782600192,32.946,9570700288,29108000768,0.653,1.353,62608699392,78.242,366.927,0.06865,0.13512999,-31681112064,-29609199616,,6.1,0.31155002,0.15287,0.16395001,TEJASNET.NS,TEJAS NETWORKS LIMITED,Tejas Networks Limited,1325.1,,,,,,none,,1.51,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
6117,2024-12-14 23:36:08,TEMBO.NS,Metal Fabrication,Industrials,,,,,,,86400,2,720.0,734.4,734.4,734.4,720.0,734.4,734.4,734.4,2.0,0.0027,1727049600,0.175,,0.991,36.75676,,85845,85845,69025,54008,54008,8154557440,191.35,783.0,1.5406805,612.603,356.20804,1.0,0.0013888889,10421369856,0.05055,5587758,11103700,,,11330400,76.547,9.594107,1.795,19.98,,1.6135232,1.0,1727049600,NSI,EQUITY,17887000,1.611,358241984,2283131904,0.595,1.13,5292828160,268.462,472.772,0.08172,0.36692002,-1774737536,-1453683968,1.793,0.438,0.14559,0.06768,0.08590999,TEMBO.NS,TEMBO GLOBAL IND LTD,Tembo Global Industries Limited,734.4,,,,,,none,,2.0,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
